68.36,100.7,34.8,21,1.463,37.263,13,6,7
70.477,100.7,34.16,21.2,1.98,45,22,13,9
49.539,100.7,34.28,21.6,1.502,36.657,17,10,7
46.173,100.7,34.68,21,1.349,333.594,14,10,4
70.401,100.7,34.28,21.4,1.325,336.603,13,6,7
69.418,100.7,34.22,21.4,1.666,307.078,17,9,8
71.427,100.7,34.1,21.4,1.027,286.941,14,6,8
76.456,100.7,33.7,22,1.893,287.397,7,3,4
60.76,100.7,33.98,22,1.052,294.739,12,8,4
71.207,100.7,34.48,22,0.967,315.592,13,7,6
70.447,100.62,34.58,22,0.514,318.166,15,6,8
74.011,100.6,35.28,21,1.236,43.935,8,6,2
77.913,100.6,35.02,21.8,1.677,55.114,10,8,2
39.095,100.6,35.18,21.4,1.703,42.94,11,5,4
75.034,100.6,35.3,21.6,0.774,4.535,13,9,2
96.315,100.6,35.32,22,1.16,322.112,18,12,6
80.618,100.6,35.34,22,2.027,37.381,7,3,4
84.793,100.6,35.3,22,1.139,3.08,13,6,7
96.457,100.6,35.22,22.4,2.248,39.727,23,7,16
84.247,100.6,35.28,22.8,1.66,44.472,24,7,16
105.653,100.6,35,23,1.554,346.329,15,4,9
91.348,100.6,35.4,23,0.959,316.68,7,3,4
88.296,100.6,35.84,23,0.97,344.1,13,8,4
103.362,100.6,35.82,23,1.865,35.789,11,7,3
113.184,100.58,35.74,23,1.717,52.169,21,10,10
100.321,100.5,35.5,23.2,2.287,73.07,16,10,5
89.413,100.5,35.56,23.4,1.046,33.918,15,11,4
108.914,100.5,35.56,23.4,0.497,29.308,13,8,5
120.249,100.5,35.9,23,0.246,236.339,10,6,4
128.14,100.5,35.8,23.4,2.296,80.6,15,12,2
110.963,100.5,35.48,23.4,1.019,79.442,18,10,8
91.789,100.5,35.72,23.8,0.565,356.119,15,8,6
84.444,100.5,36.44,23,0.863,70.042,18,10,6
103.184,100.5,36.08,23,0.666,177.365,6,2,4
94.514,100.5,36.02,23.4,0.517,122.315,16,7,9
106.581,100.5,36.26,23,0.655,6.202,8,6,2
104.271,100.5,36.44,23,0.699,352.216,15,8,7
105.213,100.5,36.3,23,1.09,310.972,14,8,6
82.111,100.5,36.54,22.8,0.721,343.59,20,12,7
101.044,100.5,36.32,23.4,0.216,112.81,19,10,7
105.753,100.5,36.14,24.2,0.999,95.352,14,5,8
97.254,100.5,35.48,24,1.774,69.973,8,3,5
82.06,100.5,35.56,24,2.429,62.983,19,11,7
96.285,100.5,35.66,24,2.257,54.17,19,9,10
102.862,100.5,35.66,23.6,2.026,69.665,17,8,9
98.255,100.5,35.5,23.4,1.238,38.648,12,5,6
95.176,100.5,36.06,23,1.307,70.857,19,7,8
89.298,100.5,35.8,23,2.414,80.695,19,12,7
103.348,100.5,35.56,23.4,1.323,71.148,27,17,10
92.958,100.5,35.46,23.2,1.644,48.202,13,6,6
89.755,100.5,35.3,23.6,1.222,72.172,21,7,12
98.376,100.5,35.16,23.8,0.785,80.459,18,7,9
79.697,100.5,35.2,23,1.864,57.809,11,6,4
87.249,100.5,35.08,23,1.26,45,19,12,5
88.111,100.5,34.86,23,2.18,45,13,6,6
80.691,100.5,34.82,22.8,1.491,55.051,14,8,5
90.613,100.5,34.92,23,1.458,61.472,15,6,9
88.465,100.5,34.74,23.2,1.207,41.365,17,10,6
90.341,100.5,35.02,23,1.24,51.737,16,8,7
79.749,100.5,35,23.2,2.092,72.326,16,9,7
86.899,100.5,34.3,24,1.76,90,15,5,10
100.853,100.5,34,24.2,1.648,79.564,20,9,10
83.763,100.5,33.88,24,1.845,76.811,18,9,7
72.622,100.5,33.86,24,1.88,67.5,20,8,10
78.617,100.5,33.88,24,2.156,86.133,18,5,12
74.205,100.5,33.76,24,2.08,76.815,24,11,11
69.655,100.5,33.64,24,2.297,86.561,19,11,7
65.009,100.5,33.6,23.2,2.119,78.117,14,6,7
62.806,100.5,33.58,23,1.74,67.5,16,7,8
65.59,100.5,33.42,23,1.618,72.386,25,7,17
62.312,100.5,33.3,23,2.24,67.5,21,7,13
62.566,100.5,33.3,23,2.316,86.4,22,8,12
66.976,100.5,33.24,23.6,1.579,72.507,23,8,14
57.324,100.5,33.06,24,1.925,81.771,21,6,13
70.874,100.5,32.86,24.2,1.413,76.535,25,8,16
71.139,100.5,32.74,25,1.198,76.323,15,5,10
85.084,100.5,32.66,25,1.544,86.591,19,12,6
68.718,100.5,32.54,25,1.561,85.783,33,14,16
76.744,100.5,32.38,26,1.522,85.964,15,5,9
75.78,100.5,32.18,26,1.433,80.779,12,4,8
74.905,100.5,31.94,26.2,1.3,90,17,9,8
79.308,100.5,31.78,27,1.7,90,13,9,4
83.892,100.5,31.5,27.4,1.22,90,21,11,9
92.844,100.5,31.2,28,0.876,88.498,20,7,13
93.977,100.5,30.94,29,0.237,84.43,16,7,8
105.925,100.5,30.58,29.8,0.234,71.244,18,6,11
107.596,100.58,30.28,30,0.134,54.839,17,3,14
103.413,100.6,30.2,30.2,0.197,74.201,15,12,3
97.036,100.6,30.14,30.8,0.373,76.951,15,3,12
105.851,100.6,29.94,31,0.471,76.851,12,7,5
115.467,100.6,29.66,31.2,0.632,72.366,17,4,12
115.275,100.6,29.14,32,0.726,76.595,14,8,6
108.402,100.6,28.54,33,0.351,69.998,15,7,8
124.672,100.6,28.4,33.2,0.68,90,14,6,8
96.005,100.6,28.5,32.8,1.68,90,16,11,5
102.007,100.6,29.2,32,0.758,76.206,12,7,5
103.009,100.64,29.4,32,0.863,77.714,17,11,5
122.874,100.7,29.28,32,1.028,85.729,14,9,5
109.438,100.7,29.08,33,0.962,76.658,15,9,6
118.494,100.7,28.88,33.4,0.549,71.494,22,12,9
116.584,100.7,28.8,34,0.295,52.457,16,5,10
110.571,100.7,28.66,34,0.594,63.804,8,5,2
110.175,100.7,28.6,34,0.234,28.143,6,3,3
114.996,100.7,28.54,34,0.471,59.097,12,10,2
117.317,100.7,28.28,34.8,0.205,45.326,14,8,6
117.181,100.7,28.1,35,0.3,46.46,14,7,6
122.569,100.7,27.92,35.2,0.309,43.583,14,8,5
113.463,100.7,27.74,35.8,0.35,41.24,10,3,7
128.098,100.7,27.66,36,0.58,78.926,7,5,2
118.303,100.8,27.48,35.8,0.457,65.581,12,7,4
119.336,100.8,27.46,35,0.558,63.571,7,5,2
113.958,100.8,27.42,35,0.225,53.274,6,5,1
101.227,100.8,27.4,35,0.274,45,10,5,5
28.066,101.1,30.02,30.6,0.57,152.221,13,7,5
22.369,101.1,29.48,30,1.181,167.581,12,6,6
25.786,101.06,29.5,30.6,0.83,153.27,17,8,9
25.993,101,29.8,30.6,0.507,130.933,14,8,5
22.963,101,30.48,29.6,0.826,164.417,22,13,8
21.288,101,30.38,28.6,0.752,157.956,21,12,9
18.178,101.04,30.86,28.2,0.5,90,16,11,4
21.977,101,31.7,26.6,0.821,162.73,14,7,7
20.128,101,31.42,26.4,0.389,146.113,17,9,8
32.871,101,31.88,26.2,0.348,105.304,23,16,6
14.246,101.04,31.84,25.6,0.652,137.377,21,13,8
17.412,101.08,32,26,0.593,69.156,13,10,3
13.485,101.04,32.26,25.4,0.574,96.363,14,8,6
19.831,101,32.94,24.8,0.505,98.642,20,14,6
20.435,101.02,32.6,25,1.276,77.172,17,9,7
17.938,101,31.78,25.2,1.121,76.029,18,10,6
10.136,101,31.92,25,0.272,108.789,21,9,11
13.532,101,32.1,24.6,1.662,86.585,24,14,10
12.409,101,31.66,26,0.8,122.381,20,8,12
10.316,101,31.52,25,0.73,130.225,8,4,4
12.083,101,31.74,25.8,0.8,111.535,13,9,3
13.544,101,32.36,25.2,0.407,131.867,18,10,5
8.772,101,32.26,24.6,0.326,140.385,10,6,3
14.894,101,32.2,25.6,0.468,62.808,22,10,10
16.916,101,32.16,25.8,0.409,91.4,9,3,4
18.625,101,31.88,25.8,0.345,45.963,18,10,6
21.333,101,32.12,25.8,0.321,84.415,15,10,5
15.477,101,31.92,25.4,0.424,107.119,17,10,6
22.796,101,31.92,26,0.701,83.756,16,4,9
18.653,101,31.44,26.8,0.605,79.234,18,12,4
16.147,101,31.4,27,0.484,77.033,15,7,8
21.224,101,31.76,25.8,0.641,145.281,15,11,4
14.016,101,31.76,26.2,0.32,149.724,12,8,4
15.112,101,31.72,26.2,0.794,149.68,20,9,10
10.49,101,31.3,25.6,1.94,180,9,4,5
11.913,101,30.9,25.8,1.567,177.2,9,6,3
12.409,101,30.9,25.6,1.642,184.01,12,8,3
13.394,101,30.92,25.2,1.88,180,17,11,5
9.179,101,30.92,25,1.68,180,10,8,1
11.064,101,30.96,25.2,0.781,169.958,17,12,4
11.693,101,31.4,25.4,0.621,171.613,9,6,2
11.401,101,31.32,25.6,1.295,169.441,15,9,6
14.098,101,31.22,24.8,1.234,159.408,14,13,1
8.585,101,31.04,25,1.005,157.303,11,8,3
16.706,101,31.06,25.6,0.237,141.938,13,8,2
12.971,101,31.38,25.4,0.67,165.179,13,5,7
10.94,101,31.4,24.8,0.79,161.423,18,12,6
12.022,101,31.34,24.6,1.232,159.636,14,9,5
9.23,101,31.38,25.2,0.554,140.252,11,9,1
10.705,101,31.8,24.2,1.224,175.338,10,8,1
10.964,101,31.66,24.6,0.452,160.57,39,7,30
27.712,101,32.18,24.8,0.756,158.619,41,6,29
12.249,101,32.1,24,1.065,165.761,15,8,6
15.502,101,32,24.8,0.466,78.611,9,6,2
13.167,101,31.88,25,0.652,142.013,14,7,7
8.342,101,31.82,24.4,0.659,169.825,14,4,8
8.282,101,31.38,24.4,1.98,180,10,3,6
11.804,100.98,31.1,25,1.769,181.983,18,11,7
12.647,100.92,31.24,25.6,0.749,132.374,13,10,3
19.418,100.9,31.5,25.6,0.791,140.676,18,8,8
18.284,100.9,31.9,25.6,0.374,133.106,26,6,19
13.982,100.9,31.66,24.6,0.67,142.621,16,10,6
17.533,100.9,31.66,25.8,0.308,147.03,15,9,6
11.732,100.9,31.74,26,0.442,114.723,8,2,6
10.705,100.9,31.48,25.4,0.409,145.53,9,7,2
10.583,100.9,31.56,25.8,0.298,102.871,8,5,2
5.895,100.94,31.34,25.4,0.816,170.371,10,3,7
10.291,100.94,31.12,25.6,0.345,102.936,15,5,7
12.6,100.94,30.94,26,0.513,147.682,23,12,10
24.353,100.98,30.82,25.2,0.99,176.453,21,10,8
15.123,100.96,30.72,25,1.228,174.441,17,10,7
22.077,100.98,30.7,26.8,0.188,49.659,9,8,1
16.652,100.98,30.6,27.2,0.238,29.331,15,8,6
7.128,100.96,30.54,25.6,0.601,162.954,11,5,6
13.895,100.9,30.44,26.8,0.565,128.593,20,15,4
13.358,100.98,30.46,26.2,0.845,164.821,16,10,5
14.087,100.96,30.4,26.2,1.046,159.597,20,13,6
13.131,101,30.48,26.8,0.072,146.19,14,11,2
12.638,101,30.52,27,0.204,65.628,16,6,9
11.49,100.96,30.32,26,0.241,109.166,15,8,7
11.678,100.9,30.16,26.2,0.143,69.236,22,8,11
9.974,100.9,30.06,26.4,0.084,131.895,13,8,4
17.245,100.9,29.78,27.4,0.08,45,17,10,6
14.567,100.9,29.58,28,0.107,41.515,11,5,6
22.185,100.9,29.4,28.6,0.04,337.5,21,5,14
22.43,100.9,29.4,29,0.072,123.69,18,12,5
16.881,100.9,29.3,28.2,0.082,83.169,20,11,9
17.477,100.9,29.3,28,0.33,148.597,20,8,10
22.557,100.9,29.32,28.8,0.037,22.5,13,5,6
19.152,100.9,29.34,29,0.045,85.935,13,7,6
16.911,100.9,29.34,29.2,0.057,22.5,17,6,11
17.222,100.9,29.4,28.6,0.247,143.436,17,10,6
24.412,100.9,29.4,29.2,0.112,79.248,18,9,7
17.67,100.9,29.48,29.2,0.078,33.75,24,17,7
24.004,100.92,29.52,29.6,0.051,336.194,14,9,5
24.143,100.96,29.68,29.6,0.02,45,17,14,3
24.48,101,29.62,30,0.02,45,20,6,14
25.006,101,29.64,30,0,0,16,12,3
23.397,101,29.42,29.4,0.056,14.639,21,5,15
23.265,101,29.12,30,0.059,37.543,19,14,5
25.794,101,28.88,30.6,0,0,22,12,8
22.727,101,28.66,31.2,0.089,35.876,17,13,2
21.694,100.96,28.48,31,0.13,19.114,27,12,12
19.571,100.96,28.32,31.6,0.135,61.482,20,9,9
22.638,100.94,28.14,32,0.076,50.794,26,13,12
21.937,100.92,28.02,32,0.075,34.201,20,9,10
22.982,100.9,27.96,32,0.262,64.153,17,8,7
41.566,100.9,27.82,32.8,0.189,65.185,15,8,7
23.802,101,27.7,33,0.095,31.758,24,14,7
23.93,101,27.7,33,0,0,29,10,15
26.99,101,27.62,33.2,0.095,54.258,21,6,15
37.758,101,27.54,33.8,0.098,53.972,17,7,10
28.802,101,27.42,34,0.248,71.035,21,12,7
27.562,101,27.28,34.2,0.138,61.123,14,7,6
23.838,101,27.2,34.4,0.02,22.5,20,8,11
23.332,101,27.14,35,0.086,31.156,18,9,8
30.266,101,26.98,35,0.039,56.25,26,16,10
26.296,101,26.78,36,0.078,56.25,14,11,3
30.916,101,26.62,36,0.151,44.558,18,10,7
27.476,101,26.5,36,0.292,82.698,16,9,7
27.602,101,26.4,36,0.079,28.07,17,8,9
27.598,101,26.28,36,0.099,18.056,14,8,6
26.998,101,26.18,36.4,0.039,33.75,12,10,2
29.909,101,26.06,36.6,0.02,0,17,9,7
25.577,101,26.1,36.4,0.04,67.5,15,7,8
27.536,101,26.14,36.8,0.02,67.5,13,8,4
29.324,101,26.02,37,0.04,45,11,6,5
32.662,101,25.74,38,0.17,64.912,13,4,9
30.741,101,25.54,39,0.095,31.043,17,12,5
33.699,101,25.5,39,0.1,45,15,6,9
32.165,101,25.56,38.4,0.154,53.569,6,4,2
28.729,101,25.52,38.8,0.289,69.015,16,7,9
31.849,101,25.5,38.66667,0.262,56.25,19,8,11
232.539,101.1,23.46,69.2,1.82,90,16,4,11
220.167,101.1,23.64,69.6,0.26,88.925,19,9,9
239.248,101.1,24.2,67.4,0.628,78.75,15,8,7
247.132,101.1,24.24,67,0.824,82.026,19,15,2
235.668,101.1,23.98,67.4,1.72,90,12,9,3
226.476,101.1,24,67.8,0.855,80.439,16,7,8
218.632,101.1,24.06,67.4,0.726,80.29,12,10,1
203.678,101.1,24.48,66.2,0.184,83.634,20,8,11
204.241,101.1,24.7,64.8,0.561,158.4,20,6,14
217.657,101.1,24.7,65,0.173,85.477,15,9,5
224.082,101.1,24.86,64.4,0.194,92.006,13,6,7
244.194,101.1,25.18,63.8,0.291,58.177,19,8,10
227.31,101.1,25.1,63.2,0.442,114.249,17,13,4
250.393,101.1,25.04,64,0.279,60.235,21,12,7
267.2,101.1,25.36,62.6,0.294,120.372,14,12,2
252.606,101.1,25,63.4,0.455,73.437,14,8,6
267.756,101.1,24.94,64.4,0.368,64.752,19,9,8
258.794,101.1,24.86,63.8,0.406,83.077,14,7,6
237.759,101.1,25.08,63.2,0.277,151.036,15,5,10
253.458,101.1,25.16,63,1.053,92.083,16,10,6
249.85,101.1,25.06,63.6,0.232,65.313,20,10,9
256.931,101.1,25.7,61.8,0.371,109.645,14,8,3
250.415,101.1,25.8,60.8,0.496,110.194,15,8,5
235.364,101.1,25.6,61,0.656,158.837,15,8,7
241.789,101.1,25.64,61,0.297,68.078,23,11,12
252.564,101.08,26.58,58.6,0.149,60.367,9,5,4
243.5,101.1,26.88,57,0.383,130.773,14,9,4
245.594,101.1,26.48,57.2,0.42,166.042,17,9,8
238.515,101.1,26.42,58.2,0.406,122,16,12,3
240.774,101.08,26.68,57.2,0.29,160.186,9,6,3
236.214,101.02,26.52,57.4,0.684,153.943,17,9,6
246.461,101,26.56,57.6,0.574,168.062,16,14,2
253.366,101,26.36,57.6,0.797,162.546,18,9,9
262.07,101,26.36,58,0.778,208.145,11,8,3
252.911,101,25.88,58.8,0.8,157.5,17,13,3
220.936,101,25.96,58.2,0.23,149.59,6,3,3
240.33,101,26.22,57,1.396,187.244,19,6,13
249.635,101,25.9,58.6,0.671,168.25,10,4,5
264.034,101,26.24,58.2,1.429,191.358,7,3,4
259.003,101,25.88,59.2,1.653,186.647,6,5,1
264.393,101,25.86,59.8,0.489,169.683,17,10,7
254.724,101,25.66,59.8,1.138,186.862,17,9,6
248.422,101,25.66,59.8,0.988,182.665,13,8,4
252.412,101,25.86,60,0.68,178.315,18,10,6
244.136,101,25.84,60.2,0.612,172.638,19,8,9
252.944,101,25.74,60.6,0.43,169.906,23,8,13
252.128,101,25.64,60.2,0.605,161.195,11,5,4
254.979,101,25.46,61.2,0.72,188.161,18,12,5
258.449,101,25.64,61.6,0.1,202.5,26,11,13
244.84,101,25.8,60,0.435,156.57,14,10,3
247.081,101,25.78,60.2,0.425,159.255,13,5,7
252.667,101,25.64,60.2,0.647,145.905,10,6,3
225.477,101,25.5,61.4,0.766,178.942,12,5,7
246.882,101,25.72,61.8,0.221,148.998,16,9,7
247.844,101,25.98,60,0.38,147.787,14,6,8
241.122,101,25.86,59.8,0.149,149.352,21,7,13
225.429,101,26.06,60,0.337,166.858,19,11,8
243.745,101,26.3,57.8,0.396,183.323,14,10,4
216.473,101,26.72,57.8,0.189,98.642,16,7,9
242.46,101,26.68,57.8,0.457,126.752,26,9,16
244.207,101,26.54,57.6,0.586,177.055,12,6,5
238.858,101,26.22,58.4,0.444,152.163,13,6,6
230.815,101,26.06,58.2,0.808,185.433,13,5,8
235.75,101,25.9,58.6,1.491,189.751,16,10,5
240.65,101,25.8,58.8,0.888,184.944,16,7,9
238.01,101,25.98,58.8,0.454,184.488,16,7,9
241.245,101,26.12,58,0.656,171.8,16,12,3
255.224,101,26.48,57.4,0.605,56.676,12,5,7
248.956,101,26.3,57.2,0.48,170.959,17,7,9
231.645,101,26.12,57.8,0.546,164.935,16,8,7
242.184,101,26,57.8,0.385,171.043,20,11,9
236.648,101,25.98,58,0.226,162.533,19,9,10
251.165,101,26.28,58.4,0.04,45,15,14,1
260.782,101,26.28,57.2,0.13,87.133,17,7,8
237.454,101,26.46,57,0.089,58.376,14,6,7
233.109,101,26.34,57,0.152,50.794,16,11,5
242.254,101,26.22,57,0.067,167.881,17,9,7
248.636,101,26.18,57.4,0.169,133.233,7,4,3
256.876,101,26.04,58,0.076,28.294,18,9,9
241.417,101,26.1,57.6,0.146,116.808,15,12,2
259.658,101,25.98,59.2,0.02,0,17,6,11
227.732,101,26.1,58.6,0.056,37.139,18,11,6
242.499,101,26.02,58.4,0.112,52.861,17,9,6
242.589,100.98,26.14,58,0.078,56.25,13,3,8
232.257,101,26.02,58,0.234,128.421,20,10,9
217.13,101,25.94,57.8,0.344,175.649,17,10,5
240.485,101,26,58,0.098,58.528,16,10,5
228.897,101,26.02,57.6,0.241,161.849,17,9,8
226.913,100.96,25.96,58,0.02,45,26,8,15
233.239,100.9,26.02,57.8,0.319,146.991,25,10,13
220.792,101,26.04,58,0.055,93.151,18,8,7
233.717,100.96,26.06,58,0.619,162.571,21,7,13
217.396,101,25.9,58,0.321,162.232,15,5,10
226.521,100.96,25.84,58.4,0.16,135.408,21,9,11
225.184,100.96,25.88,58.4,0.057,135,33,13,18
223.825,100.9,25.96,57.6,0.355,148.314,21,6,13
217.811,100.9,26.08,57,0.313,126.996,16,9,5
213.018,100.9,25.98,57,0.328,119.611,21,7,12
210.526,100.94,25.8,58,0.156,137.135,22,9,13
212.477,100.98,25.68,58,0.487,157.226,20,13,6
214.8,101,25.54,58,0.314,132.749,26,14,10
241.042,101,25.42,58.6,0.203,150.118,27,13,14
214.797,101,25.38,59,0.364,147.145,25,12,12
219.401,101,25.28,59,0.2,131.616,22,18,3
224.867,101,25.14,59.4,0.02,67.5,20,11,9
